mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation,param_clf__alpha,param_clf__early_stopping,param_clf__hidden_layer_sizes,param_clf__learning_rate,param_clf__n_iter_no_change,param_clf__solver,param_clf__validation_fraction,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
991.2145722389221,273.3337602802719,0.1835409164428711,0.0625738718305219,relu,0.0001,True,"(100,)",constant,10,adam,0.1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'constant', 'clf__n_iter_no_change': 10, 'clf__solver': 'adam', 'clf__validation_fraction': 0.1}",0.7806117379887871,0.7649568965517242,0.7681574239713774,0.78845381563507,0.7977902532250358,0.7799940254743989,0.012287194324531783,69
981.2422743797302,264.9901597575364,0.1757671356201172,0.05310439907012762,relu,0.0001,True,"(100,)",constant,10,adam,0.2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'constant', 'clf__n_iter_no_change': 10, 'clf__solver': 'adam', 'clf__validation_fraction': 0.2}",0.7733197761570639,0.7728211842147328,0.7697632004598192,0.7854752119525107,0.7712329023725943,0.7745224550313441,0.005617389141078342,159
578.8180741786957,141.63743295344423,0.13553929328918457,0.038203327465951085,relu,0.0001,True,"(100,)",constant,10,sgd,0.1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'constant', 'clf__n_iter_no_change': 10, 'clf__solver': 'sgd', 'clf__validation_fraction': 0.1}",0.3766531692801568,0.3651895355045382,0.3653846153846154,0.3653846153846154,0.3653846153846154,0.36759931018770825,0.004527559998544464,208
698.2624046802521,133.04158891718555,0.12448763847351074,0.026732586900884273,relu,0.0001,True,"(100,)",constant,10,sgd,0.2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'constant', 'clf__n_iter_no_change': 10, 'clf__solver': 'sgd', 'clf__validation_fraction': 0.2}",0.3655282817502668,0.3651895355045382,0.3653846153846154,0.3653846153846154,0.3653846153846154,0.36537433268173025,0.0001078587171602712,244
631.6164054393769,128.5838882302568,0.1556156635284424,0.02500510536840855,relu,0.0001,True,"(100,)",adaptive,5,adam,0.1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__n_iter_no_change': 5, 'clf__solver': 'adam', 'clf__validation_fraction': 0.1}",0.7806117379887871,0.7649568965517242,0.7681574239713774,0.7840508970949607,0.7977902532250358,0.779113441766377,0.011797361919454663,103
646.132042312622,96.68333779722136,0.18291873931884767,0.058287065461411595,relu,0.0001,True,"(100,)",adaptive,5,adam,0.2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__n_iter_no_change': 5, 'clf__solver': 'adam', 'clf__validation_fraction': 0.2}",0.7733197761570639,0.7702586206896551,0.7697632004598192,0.7854752119525107,0.7712329023725943,0.7740099423263287,0.00586085178706007,167
1623.9249668598175,192.81983498894084,0.15859694480895997,0.02062095564718897,relu,0.0001,True,"(100,)",adaptive,5,sgd,0.1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__n_iter_no_change': 5, 'clf__solver': 'sgd', 'clf__validation_fraction': 0.1}",0.3766531692801568,0.3651895355045382,0.3653846153846154,0.3653846153846154,0.3653846153846154,0.36759931018770825,0.004527559998544464,208
1492.327412700653,169.20807837416933,0.15434207916259765,0.04163053398682067,relu,0.0001,True,"(100,)",adaptive,5,sgd,0.2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__n_iter_no_change': 5, 'clf__solver': 'sgd', 'clf__validation_fraction': 0.2}",0.3655282817502668,0.3651895355045382,0.3653846153846154,0.3653846153846154,0.3653846153846154,0.36537433268173025,0.0001078587171602712,244
1027.4892200946808,153.37894631148444,0.17110652923583985,0.03103286973605141,relu,0.0001,True,"(100,)",adaptive,10,adam,0.1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__n_iter_no_change': 10, 'clf__solver': 'adam', 'clf__validation_fraction': 0.1}",0.7806117379887871,0.7649568965517242,0.7681574239713774,0.78845381563507,0.7977902532250358,0.7799940254743989,0.012287194324531783,69
995.026055431366,201.24191697476957,0.17397050857543944,0.031991183259196664,relu,0.0001,True,"(100,)",adaptive,10,adam,0.2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__n_iter_no_change': 10, 'clf__solver': 'adam', 'clf__validation_fraction': 0.2}",0.7733197761570639,0.7728211842147328,0.7697632004598192,0.7854752119525107,0.7712329023725943,0.7745224550313441,0.005617389141078342,159
2552.2553230285644,276.66561010531325,0.16232690811157227,0.020046871447844648,relu,0.0001,True,"(100,)",adaptive,10,sgd,0.1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__n_iter_no_change': 10, 'clf__solver': 'sgd', 'clf__validation_fraction': 0.1}",0.3766531692801568,0.3651895355045382,0.3653846153846154,0.3653846153846154,0.3653846153846154,0.36759931018770825,0.004527559998544464,208
2460.307733345032,341.0433399413401,0.15000534057617188,0.036819887942707616,relu,0.0001,True,"(100,)",adaptive,10,sgd,0.2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__n_iter_no_change': 10, 'clf__solver': 'sgd', 'clf__validation_fraction': 0.2}",0.3655282817502668,0.3651895355045382,0.3653846153846154,0.3653846153846154,0.3653846153846154,0.36537433268173025,0.0001078587171602712,244
232.02880916595458,51.85294049791964,0.1239232063293457,0.02312758576946188,relu,0.0001,True,"(50, 50)",constant,5,adam,0.1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate': 'constant', 'clf__n_iter_no_change': 5, 'clf__solver': 'adam', 'clf__validation_fraction': 0.1}",0.769641548832096,0.7740049682786052,0.7673750261328401,0.7807990974700696,0.7930145307980905,0.7769670343023403,0.009237424371869741,117
292.24049415588377,78.34933886356369,0.16941146850585936,0.06562141266633037,relu,0.0001,True,"(50, 50)",constant,5,adam,0.2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate': 'constant', 'clf__n_iter_no_change': 5, 'clf__solver': 'adam', 'clf__validation_fraction': 0.2}",0.7681192823204028,0.7594678376143131,0.7597165424079131,0.7740856789278285,0.7954903565183693,0.7713759395577654,0.013245361776552824,189
128.01490082740784,39.513000522675966,0.1292710781097412,0.03904085288501233,relu,0.0001,True,"(50, 50)",constant,5,sgd,0.1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate': 'constant', 'clf__n_iter_no_change': 5, 'clf__solver': 'sgd', 'clf__validation_fraction': 0.1}",0.3655282817502668,0.3651895355045382,0.3653846153846154,0.3653846153846154,0.3653846153846154,0.36537433268173025,0.0001078587171602712,244
122.69629878997803,24.28673131672882,0.1399327278137207,0.021196173530635017,relu,0.0001,True,"(50, 50)",constant,5,sgd,0.2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate': 'constant', 'clf__n_iter_no_change': 5, 'clf__solver': 'sgd', 'clf__validation_fraction': 0.2}",0.3655282817502668,0.3651895355045382,0.3653846153846154,0.3653846153846154,0.3653846153846154,0.36537433268173025,0.0001078587171602712,244
301.2688512802124,43.918100809592325,0.14780836105346679,0.016922149282772487,relu,0.0001,True,"(50, 50)",constant,10,adam,0.1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate': 'constant', 'clf__n_iter_no_change': 10, 'clf__solver': 'adam', 'clf__validation_fraction': 0.1}",0.769641548832096,0.7740049682786052,0.7673750261328401,0.7807990974700696,0.7930145307980905,0.7769670343023403,0.009237424371869741,117
473.014080953598,148.81077220224904,0.16107101440429689,0.018701482375490297,relu,0.0001,True,"(50, 50)",constant,10,adam,0.2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate': 'constant', 'clf__n_iter_no_change': 10, 'clf__solver': 'adam', 'clf__validation_fraction': 0.2}",0.7681192823204028,0.7649646794104441,0.749884426593956,0.7740856789278285,0.7954903565183693,0.7705088847542001,0.014823522355725614,191
218.16355991363525,30.969416125374877,0.09842071533203126,0.03547910141743111,relu,0.0001,True,"(50, 50)",constant,10,sgd,0.1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate': 'constant', 'clf__n_iter_no_change': 10, 'clf__solver': 'sgd', 'clf__validation_fraction': 0.1}",0.3655282817502668,0.3651895355045382,0.3653846153846154,0.3653846153846154,0.3653846153846154,0.36537433268173025,0.0001078587171602712,244
175.81890625953673,38.45220217983073,0.08980708122253418,0.03346996704744115,relu,0.0001,True,"(50, 50)",constant,10,sgd,0.2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate': 'constant', 'clf__n_iter_no_change': 10, 'clf__solver': 'sgd', 'clf__validation_fraction': 0.2}",0.3655282817502668,0.3651895355045382,0.3653846153846154,0.3653846153846154,0.3653846153846154,0.36537433268173025,0.0001078587171602712,244
286.13642263412476,83.1282862758478,0.1623368263244629,0.020593782432228848,relu,0.0001,True,"(50, 50)",adaptive,5,adam,0.1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate': 'adaptive', 'clf__n_iter_no_change': 5, 'clf__solver': 'adam', 'clf__validation_fraction': 0.1}",0.769641548832096,0.7740049682786052,0.7673750261328401,0.7807990974700696,0.7930145307980905,0.7769670343023403,0.009237424371869741,117
335.7109848499298,55.143114937111314,0.12828974723815917,0.04792259084531608,relu,0.0001,True,"(50, 50)",adaptive,5,adam,0.2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate': 'adaptive', 'clf__n_iter_no_change': 5, 'clf__solver': 'adam', 'clf__validation_fraction': 0.2}",0.7681192823204028,0.7594678376143131,0.7597165424079131,0.7740856789278285,0.7954903565183693,0.7713759395577654,0.013245361776552824,189
539.0304598331452,40.974348587900884,0.13515877723693848,0.04150601925154082,relu,0.0001,True,"(50, 50)",adaptive,5,sgd,0.1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__early_stopping': True, 'clf__hidden_layer_sizes': (50, 50), 'clf__learning_rate': 'adaptive', 'clf__n_iter_no_change': 5, 'clf__solver': 'sgd', 'clf__validation_fraction': 0.1}",0.3655282817502668,0.3651895355045382,0.3653846153846154,0.3653846153846154,0.3653846153846154,0.36537433268173025,0.0001078587171602712,244
